-4.04508,0,2.93893,2
-4.213305,25,2.67385,2
-3.84496,-25,3.180835,2
-3.64484,0,3.42274,2
-3.84496,25,3.180835,2
-3.41598,-25,3.637655,2
-3.18712,0,3.85257,2
-3.41598,25,3.637655,2
-2.933125,-25,4.037105,2
-2.67913,0,4.22164,2
-2.933125,25,4.037105,2
-2.404015,-25,4.37289,2
-2.1289,0,4.52414,2
-2.404015,25,4.37289,2
-1.83699,-25,4.63971,2
-1.54508,0,4.75528,2
-1.83699,25,4.63971,2
-1.240994,-25,4.83336,2
-0.936907,0,4.91144,2
-1.240994,25,4.83336,2
-0.62543,-25,4.950785,2
-0.313953,0,4.99013,2
-0.62543,25,4.950785,2
0,-25,4.99013,2
0.313953,0,4.99013,2
0,25,4.99013,2
0.62543,-25,4.950785,2
0.936907,0,4.91144,2
0.62543,25,4.950785,2
1.240994,-25,4.83336,2
1.54508,0,4.75528,2
1.240994,25,4.83336,2
1.83699,-25,4.63971,2
2.1289,0,4.52414,2
1.83699,25,4.63971,2
2.404015,-25,4.37289,2
2.67913,0,4.22164,2
2.404015,25,4.37289,2
2.933125,-25,4.037105,2
3.18712,0,3.85257,2
2.933125,25,4.037105,2
3.41598,-25,3.637655,2
3.64484,0,3.42274,2
3.41598,25,3.637655,2
3.84496,-25,3.180835,2
4.04508,0,2.93893,2
3.84496,25,3.180835,2
4.213305,-25,2.67385,2
4.38153,0,2.40877,2
4.213305,25,2.67385,2
4.515205,-25,2.124695,2
4.64888,0,1.84062,2
4.515205,25,2.124695,2
4.7459,-25,1.542035,2
4.84292,0,1.24345,2
4.7459,25,1.542035,2
4.901745,-25,0.935058,2
4.96057,0,0.626666,2
4.901745,25,0.935058,2
4.980285,-25,0.313333,2
4.980285,25,0.313333,2
5,12.5,0,2
5,-12.5,0,2
4.96057,12.5,-0.626666,2
4.84292,12.5,-1.24345,2
4.64888,12.5,-1.84062,2
4.38153,12.5,-2.40877,2
4.04508,12.5,-2.93893,2
3.64484,12.5,-3.42274,2
3.18712,12.5,-3.85257,2
2.67913,12.5,-4.22164,2
2.1289,12.5,-4.52414,2
1.54508,12.5,-4.75528,2
0.936907,12.5,-4.91144,2
0.313953,12.5,-4.99013,2
-0.313953,12.5,-4.99013,2
-0.936907,12.5,-4.91144,2
-1.54508,12.5,-4.75528,2
-2.1289,12.5,-4.52414,2
-2.67913,12.5,-4.22164,2
-3.18712,12.5,-3.85257,2
-3.64484,12.5,-3.42274,2
-4.04508,12.5,-2.93893,2
-4.38153,12.5,-2.40877,2
-4.64888,12.5,-1.84062,2
-4.84292,12.5,-1.24345,2
-4.96057,12.5,-0.626666,2
-5,12.5,0,2
-4.96057,12.5,0.626666,2
-4.84292,12.5,1.24345,2
-4.64888,12.5,1.84062,2
-4.38153,12.5,2.40877,2
-4.04508,12.5,2.93893,2
-3.64484,12.5,3.42274,2
-3.18712,12.5,3.85257,2
-2.67913,12.5,4.22164,2
-2.1289,12.5,4.52414,2
-1.54508,12.5,4.75528,2
-0.936907,12.5,4.91144,2
-0.313953,12.5,4.99013,2
0.313953,12.5,4.99013,2
0.936907,12.5,4.91144,2
1.54508,12.5,4.75528,2
2.1289,12.5,4.52414,2
2.67913,12.5,4.22164,2
3.18712,12.5,3.85257,2
3.64484,12.5,3.42274,2
4.04508,12.5,2.93893,2
4.38153,12.5,2.40877,2
4.64888,12.5,1.84062,2
4.84292,12.5,1.24345,2
4.96057,12.5,0.626666,2
5,6.25,0,2
5,-18.75,0,2
5,-21.875,0,2
5,-23.4375,0,2
5,-24.21875,0,2
5,-24.609375,0,2
4.96057,-12.5,-0.626666,2
4.84292,-12.5,-1.24345,2
4.64888,-12.5,-1.84062,2
4.38153,-12.5,-2.40877,2
4.04508,-12.5,-2.93893,2
3.64484,-12.5,-3.42274,2
3.18712,-12.5,-3.85257,2
2.67913,-12.5,-4.22164,2
2.1289,-12.5,-4.52414,2
1.54508,-12.5,-4.75528,2
0.936907,-12.5,-4.91144,2
0.313953,-12.5,-4.99013,2
-0.313953,-12.5,-4.99013,2
-0.936907,-12.5,-4.91144,2
-1.54508,-12.5,-4.75528,2
-2.1289,-12.5,-4.52414,2
-2.67913,-12.5,-4.22164,2
-3.18712,-12.5,-3.85257,2
-3.64484,-12.5,-3.42274,2
-4.04508,-12.5,-2.93893,2
-4.38153,-12.5,-2.40877,2
-4.64888,-12.5,-1.84062,2
-4.84292,-12.5,-1.24345,2
-4.96057,-12.5,-0.626666,2
-5,-12.5,0,2
-4.96057,-12.5,0.626666,2
-4.84292,-12.5,1.24345,2
-4.64888,-12.5,1.84062,2
-4.38153,-12.5,2.40877,2
-4.04508,-12.5,2.93893,2
-3.64484,-12.5,3.42274,2
-3.18712,-12.5,3.85257,2
-2.67913,-12.5,4.22164,2
-2.1289,-12.5,4.52414,2
-1.54508,-12.5,4.75528,2
-0.936907,-12.5,4.91144,2
-0.313953,-12.5,4.99013,2
0.313953,-12.5,4.99013,2
0.936907,-12.5,4.91144,2
1.54508,-12.5,4.75528,2
2.1289,-12.5,4.52414,2
2.67913,-12.5,4.22164,2
3.18712,-12.5,3.85257,2
3.64484,-12.5,3.42274,2
4.04508,-12.5,2.93893,2
4.38153,-12.5,2.40877,2
4.64888,-12.5,1.84062,2
4.84292,-12.5,1.24345,2
4.96057,-12.5,0.626666,2
5,18.75,0,2
5,-6.25,0,2
4.96057,18.75,-0.626666,2
4.96057,6.25,-0.626666,2
5,-15.625,0,2
4.84292,18.75,-1.24345,2
4.84292,6.25,-1.24345,2
4.64888,18.75,-1.84062,2
4.64888,6.25,-1.84062,2
4.38153,18.75,-2.40877,2
4.38153,6.25,-2.40877,2
4.04508,18.75,-2.93893,2
4.04508,6.25,-2.93893,2
3.64484,18.75,-3.42274,2
3.64484,6.25,-3.42274,2
3.18712,18.75,-3.85257,2
3.18712,6.25,-3.85257,2
2.67913,18.75,-4.22164,2
2.67913,6.25,-4.22164,2
2.1289,18.75,-4.52414,2
2.1289,6.25,-4.52414,2
1.54508,18.75,-4.75528,2
1.54508,6.25,-4.75528,2
0.936907,18.75,-4.91144,2
0.936907,6.25,-4.91144,2
0.313953,18.75,-4.99013,2
0.313953,6.25,-4.99013,2
-0.313953,18.75,-4.99013,2
-0.313953,6.25,-4.99013,2
-0.936907,18.75,-4.91144,2
-0.936907,6.25,-4.91144,2
-1.54508,18.75,-4.75528,2
-1.54508,6.25,-4.75528,2
-2.1289,18.75,-4.52414,2
-2.1289,6.25,-4.52414,2
-2.67913,18.75,-4.22164,2
-2.67913,6.25,-4.22164,2
-3.18712,18.75,-3.85257,2
-3.18712,6.25,-3.85257,2
-3.64484,18.75,-3.42274,2
-3.64484,6.25,-3.42274,2
-4.04508,18.75,-2.93893,2
-4.04508,6.25,-2.93893,2
-4.38153,18.75,-2.40877,2
-4.38153,6.25,-2.40877,2
-4.64888,18.75,-1.84062,2
-4.64888,6.25,-1.84062,2
-4.84292,18.75,-1.24345,2
-4.84292,6.25,-1.24345,2
-4.96057,18.75,-0.626666,2
-4.96057,6.25,-0.626666,2
-5,18.75,0,2
-5,6.25,0,2
-4.96057,18.75,0.626666,2
-4.96057,6.25,0.626666,2
-4.84292,18.75,1.24345,2
-4.84292,6.25,1.24345,2
-4.64888,18.75,1.84062,2
-4.64888,6.25,1.84062,2
-4.38153,18.75,2.40877,2
-4.38153,6.25,2.40877,2
-4.04508,18.75,2.93893,2
-4.04508,6.25,2.93893,2
-3.64484,18.75,3.42274,2
-3.64484,6.25,3.42274,2
-3.18712,18.75,3.85257,2
-3.18712,6.25,3.85257,2
-2.67913,18.75,4.22164,2
-2.67913,6.25,4.22164,2
-2.1289,18.75,4.52414,2
-2.1289,6.25,4.52414,2
-1.54508,18.75,4.75528,2
-1.54508,6.25,4.75528,2
-0.936907,18.75,4.91144,2
-0.936907,6.25,4.91144,2
-0.313953,18.75,4.99013,2
-0.313953,6.25,4.99013,2
0.313953,18.75,4.99013,2
0.313953,6.25,4.99013,2
0.936907,18.75,4.91144,2
0.936907,6.25,4.91144,2
1.54508,18.75,4.75528,2
1.54508,6.25,4.75528,2
2.1289,18.75,4.52414,2
2.1289,6.25,4.52414,2
2.67913,18.75,4.22164,2
2.67913,6.25,4.22164,2
3.18712,18.75,3.85257,2
3.18712,6.25,3.85257,2
3.64484,18.75,3.42274,2
3.64484,6.25,3.42274,2
4.04508,18.75,2.93893,2
4.04508,6.25,2.93893,2
4.38153,18.75,2.40877,2
4.38153,6.25,2.40877,2
4.64888,18.75,1.84062,2
4.64888,6.25,1.84062,2
4.84292,18.75,1.24345,2
4.84292,6.25,1.24345,2
4.96057,18.75,0.626666,2
4.96057,6.25,0.626666,2
5,3.125,0,2
5,9.375,0,2
5,-20.3125,0,2
5,-22.65625,0,2
5,-23.828125,0,2
4.96057,-6.25,-0.626666,2
5,21.875,0,2
5,15.625,0,2
5,-9.375,0,2
4.96057,15.625,-0.626666,2
4.96057,21.875,-0.626666,2
4.96057,9.375,-0.626666,2
5,-17.1875,0,2
4.84292,15.625,-1.24345,2
4.84292,21.875,-1.24345,2
4.84292,9.375,-1.24345,2
4.64888,15.625,-1.84062,2
4.64888,21.875,-1.84062,2
4.64888,9.375,-1.84062,2
4.38153,15.625,-2.40877,2
4.38153,21.875,-2.40877,2
4.38153,9.375,-2.40877,2
4.04508,15.625,-2.93893,2
4.04508,21.875,-2.93893,2
4.04508,9.375,-2.93893,2
3.64484,15.625,-3.42274,2
3.64484,21.875,-3.42274,2
3.64484,9.375,-3.42274,2
3.18712,15.625,-3.85257,2
3.18712,21.875,-3.85257,2
3.18712,9.375,-3.85257,2
2.67913,15.625,-4.22164,2
2.67913,21.875,-4.22164,2
2.67913,9.375,-4.22164,2
2.1289,15.625,-4.52414,2
2.1289,21.875,-4.52414,2
2.1289,9.375,-4.52414,2
1.54508,15.625,-4.75528,2
1.54508,21.875,-4.75528,2
1.54508,9.375,-4.75528,2
0.936907,15.625,-4.91144,2
0.936907,21.875,-4.91144,2
0.936907,9.375,-4.91144,2
0.313953,15.625,-4.99013,2
0.313953,21.875,-4.99013,2
0.313953,9.375,-4.99013,2
-0.313953,15.625,-4.99013,2
-0.313953,21.875,-4.99013,2
-0.313953,9.375,-4.99013,2
-0.936907,15.625,-4.91144,2
-0.936907,21.875,-4.91144,2
-0.936907,9.375,-4.91144,2
-1.54508,15.625,-4.75528,2
-1.54508,21.875,-4.75528,2
-1.54508,9.375,-4.75528,2
-2.1289,9.375,-4.52414,2
-2.67913,9.375,-4.22164,2
-3.18712,9.375,-3.85257,2
-3.64484,9.375,-3.42274,2
-4.04508,9.375,-2.93893,2
-4.38153,9.375,-2.40877,2
-4.64888,9.375,-1.84062,2
-4.84292,9.375,-1.24345,2
-4.96057,9.375,-0.626666,2
-5,9.375,0,2
-4.96057,9.375,0.626666,2
-4.84292,9.375,1.24345,2
-4.64888,9.375,1.84062,2
-4.38153,9.375,2.40877,2
-4.04508,9.375,2.93893,2
-3.64484,9.375,3.42274,2
-3.18712,9.375,3.85257,2
-2.67913,9.375,4.22164,2
-2.1289,9.375,4.52414,2
-1.54508,9.375,4.75528,2
-0.936907,9.375,4.91144,2
-0.313953,9.375,4.99013,2
0.313953,9.375,4.99013,2
0.936907,9.375,4.91144,2
1.54508,9.375,4.75528,2
2.1289,9.375,4.52414,2
2.67913,9.375,4.22164,2
3.18712,9.375,3.85257,2
3.64484,9.375,3.42274,2
4.04508,9.375,2.93893,2
4.38153,9.375,2.40877,2
4.64888,9.375,1.84062,2
4.84292,9.375,1.24345,2
4.96057,9.375,0.626666,2
5,-19.53125,0,2
5,-21.09375,0,2
5,-23.046875,0,2
4.04508,10.9375,-2.93893,2
3.64484,17.1875,-3.42274,2
3.64484,23.4375,-3.42274,2
3.64484,10.9375,-3.42274,2
3.18712,17.1875,-3.85257,2
3.18712,20.3125,-3.85257,2
3.18712,23.4375,-3.85257,2
3.18712,10.9375,-3.85257,2
2.67913,17.1875,-4.22164,2
2.67913,20.3125,-4.22164,2
2.67913,23.4375,-4.22164,2
2.67913,10.9375,-4.22164,2
2.1289,17.1875,-4.52414,2
2.1289,20.3125,-4.52414,2
2.1289,23.4375,-4.52414,2
2.1289,10.9375,-4.52414,2
1.54508,17.1875,-4.75528,2
1.54508,20.3125,-4.75528,2
1.54508,23.4375,-4.75528,2
1.54508,10.9375,-4.75528,2
0.936907,17.1875,-4.91144,2
0.936907,20.3125,-4.91144,2
0.936907,23.4375,-4.91144,2
0.936907,10.9375,-4.91144,2
0.313953,17.1875,-4.99013,2
0.313953,20.3125,-4.99013,2
0.313953,23.4375,-4.99013,2
0.313953,10.9375,-4.99013,2
-0.313953,17.1875,-4.99013,2
-0.313953,23.4375,-4.99013,2
-0.313953,10.9375,-4.99013,2
-0.936907,17.1875,-4.91144,2
-0.936907,23.4375,-4.91144,2
-0.936907,10.9375,-4.91144,2
-1.54508,17.1875,-4.75528,2
-1.54508,23.4375,-4.75528,2
-1.54508,10.9375,-4.75528,2
-2.1289,10.9375,-4.52414,2
-2.67913,10.9375,-4.22164,2
-3.18712,10.9375,-3.85257,2
-3.64484,10.9375,-3.42274,2
-4.04508,10.9375,-2.93893,2
-4.38153,10.9375,-2.40877,2
-4.64888,10.9375,-1.84062,2
-4.84292,10.9375,-1.24345,2
-4.96057,10.9375,-0.626666,2
-5,10.9375,0,2
-4.96057,10.9375,0.626666,2
-4.84292,10.9375,1.24345,2
-4.64888,10.9375,1.84062,2
-4.38153,10.9375,2.40877,2
-4.04508,10.9375,2.93893,2
-3.64484,10.9375,3.42274,2
-3.18712,10.9375,3.85257,2
-2.67913,10.9375,4.22164,2
-2.1289,10.9375,4.52414,2
-1.54508,10.9375,4.75528,2
-0.936907,10.9375,4.91144,2
-0.313953,10.9375,4.99013,2
0.313953,10.9375,4.99013,2
0.936907,10.9375,4.91144,2
1.54508,10.9375,4.75528,2
2.1289,10.9375,4.52414,2
2.67913,10.9375,4.22164,2
3.18712,10.9375,3.85257,2
3.64484,10.9375,3.42274,2
4.04508,10.9375,2.93893,2
4.38153,10.9375,2.40877,2
4.64888,10.9375,1.84062,2
4.84292,10.9375,1.24345,2
4.96057,10.9375,0.626666,2
5,-19.140625,0,2
5,-19.921875,0,2
5,-21.484375,0,2
3.64484,17.96875,-3.42274,2
3.64484,24.21875,-3.42274,2
3.64484,11.71875,-3.42274,2
3.18712,17.96875,-3.85257,2
3.18712,24.21875,-3.85257,2
3.18712,11.71875,-3.85257,2
2.67913,17.96875,-4.22164,2
2.67913,24.21875,-4.22164,2
2.67913,11.71875,-4.22164,2
2.1289,17.96875,-4.52414,2
2.1289,24.21875,-4.52414,2
2.1289,11.71875,-4.52414,2
1.54508,17.96875,-4.75528,2
1.54508,24.21875,-4.75528,2
1.54508,11.71875,-4.75528,2
0.936907,17.96875,-4.91144,2
0.936907,21.09375,-4.91144,2
0.936907,22.65625,-4.91144,2
0.936907,24.21875,-4.91144,2
0.936907,11.71875,-4.91144,2
0.313953,17.96875,-4.99013,2
0.313953,21.09375,-4.99013,2
0.313953,22.65625,-4.99013,2
0.313953,24.21875,-4.99013,2
0.313953,11.71875,-4.99013,2
-0.313953,17.96875,-4.99013,2
-0.313953,22.65625,-4.99013,2
-0.313953,24.21875,-4.99013,2
-0.313953,11.71875,-4.99013,2
-0.936907,17.96875,-4.91144,2
-0.936907,22.65625,-4.91144,2
-0.936907,24.21875,-4.91144,2
-0.936907,11.71875,-4.91144,2
-1.54508,17.96875,-4.75528,2
-1.54508,24.21875,-4.75528,2
-1.54508,11.71875,-4.75528,2
-2.1289,11.71875,-4.52414,2
-2.67913,11.71875,-4.22164,2
-3.18712,11.71875,-3.85257,2
-3.64484,11.71875,-3.42274,2
-4.04508,11.71875,-2.93893,2
-4.38153,11.71875,-2.40877,2
-4.64888,11.71875,-1.84062,2
-4.84292,11.71875,-1.24345,2
-4.96057,11.71875,-0.626666,2
-5,11.71875,0,2
-4.96057,11.71875,0.626666,2
-4.84292,11.71875,1.24345,2
-4.64888,11.71875,1.84062,2
-4.38153,11.71875,2.40877,2
-4.04508,11.71875,2.93893,2
-3.64484,11.71875,3.42274,2
-3.18712,11.71875,3.85257,2
-2.67913,11.71875,4.22164,2
-2.1289,11.71875,4.52414,2
-1.54508,11.71875,4.75528,2
-0.936907,11.71875,4.91144,2
-0.313953,11.71875,4.99013,2
0.313953,11.71875,4.99013,2
0.936907,11.71875,4.91144,2
1.54508,11.71875,4.75528,2
2.1289,11.71875,4.52414,2
2.67913,11.71875,4.22164,2
3.18712,11.71875,3.85257,2
3.64484,11.71875,3.42274,2
4.04508,11.71875,2.93893,2
4.38153,11.71875,2.40877,2
4.64888,11.71875,1.84062,2
4.84292,11.71875,1.24345,2
4.96057,11.71875,0.626666,2
3.64484,24.609375,-3.42274,2
3.64484,12.109375,-3.42274,2
3.18712,18.359375,-3.85257,2
3.18712,24.609375,-3.85257,2
3.18712,12.109375,-3.85257,2
2.67913,18.359375,-4.22164,2
2.67913,24.609375,-4.22164,2
2.67913,12.109375,-4.22164,2
2.1289,18.359375,-4.52414,2
2.1289,24.609375,-4.52414,2
2.1289,12.109375,-4.52414,2
1.54508,18.359375,-4.75528,2
1.54508,24.609375,-4.75528,2
1.54508,12.109375,-4.75528,2
0.936907,18.359375,-4.91144,2
0.936907,21.484375,-4.91144,2
0.936907,23.046875,-4.91144,2
0.936907,24.609375,-4.91144,2
0.936907,12.109375,-4.91144,2
0.313953,18.359375,-4.99013,2
0.313953,21.484375,-4.99013,2
0.313953,23.046875,-4.99013,2
0.313953,24.609375,-4.99013,2
0.313953,12.109375,-4.99013,2
-0.313953,18.359375,-4.99013,2
-0.313953,23.046875,-4.99013,2
-0.313953,24.609375,-4.99013,2
-0.313953,12.109375,-4.99013,2
-0.936907,18.359375,-4.91144,2
-0.936907,23.046875,-4.91144,2
-0.936907,24.609375,-4.91144,2
-0.936907,12.109375,-4.91144,2
-1.54508,18.359375,-4.75528,2
-1.54508,24.609375,-4.75528,2
-1.54508,12.109375,-4.75528,2
-2.1289,12.109375,-4.52414,2
-2.67913,12.109375,-4.22164,2
-3.18712,12.109375,-3.85257,2
-3.64484,12.109375,-3.42274,2
-4.04508,12.109375,-2.93893,2
-4.38153,12.109375,-2.40877,2
-4.64888,12.109375,-1.84062,2
-4.84292,12.109375,-1.24345,2
-4.96057,12.109375,-0.626666,2
-5,12.109375,0,2
-4.96057,12.109375,0.626666,2
-4.84292,12.109375,1.24345,2
-4.64888,12.109375,1.84062,2
-4.38153,12.109375,2.40877,2
-4.04508,12.109375,2.93893,2
-3.64484,12.109375,3.42274,2
-3.18712,12.109375,3.85257,2
-2.67913,12.109375,4.22164,2
-2.1289,12.109375,4.52414,2
-1.54508,12.109375,4.75528,2
-0.936907,12.109375,4.91144,2
-0.313953,12.109375,4.99013,2
0.313953,12.109375,4.99013,2
0.936907,12.109375,4.91144,2
1.54508,12.109375,4.75528,2
2.1289,12.109375,4.52414,2
2.67913,12.109375,4.22164,2
3.18712,12.109375,3.85257,2
3.64484,12.109375,3.42274,2
4.04508,12.109375,2.93893,2
4.38153,12.109375,2.40877,2
4.64888,12.109375,1.84062,2
4.84292,12.109375,1.24345,2
4.96057,12.109375,0.626666,2
4.96057,-18.75,-0.626666,2
4.84292,-6.25,-1.24345,2
4.84292,-18.75,-1.24345,2
4.64888,-6.25,-1.84062,2
4.64888,-18.75,-1.84062,2
4.38153,-6.25,-2.40877,2
4.38153,-18.75,-2.40877,2
4.04508,-6.25,-2.93893,2
4.04508,-18.75,-2.93893,2
3.64484,-6.25,-3.42274,2
3.64484,-18.75,-3.42274,2
3.18712,-6.25,-3.85257,2
3.18712,-18.75,-3.85257,2
2.67913,-6.25,-4.22164,2
2.67913,-18.75,-4.22164,2
2.1289,-6.25,-4.52414,2
2.1289,-18.75,-4.52414,2
1.54508,-6.25,-4.75528,2
1.54508,-18.75,-4.75528,2
0.936907,-6.25,-4.91144,2
0.936907,-18.75,-4.91144,2
0.313953,-6.25,-4.99013,2
0.313953,-18.75,-4.99013,2
-0.313953,-6.25,-4.99013,2
-0.313953,-18.75,-4.99013,2
-0.936907,-6.25,-4.91144,2
-0.936907,-18.75,-4.91144,2
-1.54508,-6.25,-4.75528,2
-1.54508,-18.75,-4.75528,2
-2.1289,-6.25,-4.52414,2
-2.1289,-18.75,-4.52414,2
-2.67913,-6.25,-4.22164,2
-2.67913,-18.75,-4.22164,2
-3.18712,-6.25,-3.85257,2
-3.18712,-18.75,-3.85257,2
-3.64484,-6.25,-3.42274,2
-3.64484,-18.75,-3.42274,2
-4.04508,-6.25,-2.93893,2
-4.04508,-18.75,-2.93893,2
-4.38153,-6.25,-2.40877,2
-4.38153,-18.75,-2.40877,2
-4.64888,-6.25,-1.84062,2
-4.64888,-18.75,-1.84062,2
-4.84292,-6.25,-1.24345,2
-4.84292,-18.75,-1.24345,2
-4.96057,-6.25,-0.626666,2
-4.96057,-18.75,-0.626666,2
-5,-6.25,0,2
-5,-18.75,0,2
-4.96057,-6.25,0.626666,2
-4.96057,-18.75,0.626666,2
-4.84292,-6.25,1.24345,2
-4.84292,-18.75,1.24345,2
-4.64888,-6.25,1.84062,2
-4.64888,-18.75,1.84062,2
-4.38153,-6.25,2.40877,2
-4.38153,-18.75,2.40877,2
-4.04508,-6.25,2.93893,2
-4.04508,-18.75,2.93893,2
-3.64484,-6.25,3.42274,2
-3.64484,-18.75,3.42274,2
-3.18712,-6.25,3.85257,2
-3.18712,-18.75,3.85257,2
-2.67913,-6.25,4.22164,2
-2.67913,-18.75,4.22164,2
-2.1289,-6.25,4.52414,2
-2.1289,-18.75,4.52414,2
-1.54508,-6.25,4.75528,2
-1.54508,-18.75,4.75528,2
-0.936907,-6.25,4.91144,2
-0.936907,-18.75,4.91144,2
-0.313953,-6.25,4.99013,2
-0.313953,-18.75,4.99013,2
0.313953,-6.25,4.99013,2
0.313953,-18.75,4.99013,2
0.936907,-6.25,4.91144,2
0.936907,-18.75,4.91144,2
